4898 11 1
0,3076923077 0,026788202 0,2168674699 0,3082822086 0,1300075149 0,149825784 0,373549884 1 0,2545454545 0,2674418605 0,1290322581 0,5
0,3173076923 0,000248776 0,1506024096 0,0153374233 2,89034048210879E-05 0,0801393728 0,2714617169 0,00000299 0,4545454545 0,1395348837 0,6612903226 0,6666666667
0,3365384615 0,0002587271 0,1807228916 0,0107361963 0,1646916007 0,0801393728 0,3805104408 7,68990087717767E-06 0,4909090909 0,3372093023 0,1774193548 0,5
0,2596153846 0,0001094614 0,156626506 0,0705521472 5,78068096421758E-05 0,1010452962 0,3039443155 0,9940000773 0,4909090909 0,5348837209 0,2419354839 0,5
0,2692307692 0,0001492656 0,1626506024 0,0766871166 0,1242268339 0,1428571429 0,3596287703 8,1898944322608E-06 0,5 0,6279069767 0,2419354839 0,3333333333
0,2692307692 0,0001890698 0,1746987952 0,0720858896 0,1300075149 0,1916376307 0,4176334107 8,1898944322608E-06 0,5363636364 0,6627906977 0,2903225806 0,3333333333
0,2692307692 0,0001393146 0,1686746988 0,0659509202 0,1213364934 0,1707317073 0,3967517401 8,0898957212442E-06 0,5272727273 0,6162790698 0,2419354839 0,5
0,3653846154 9,95104087887593E-05 0,2168674699 0,027607362 0,1415688768 0,1254355401 0,2645011601 0,9950000644 0,8 0,2790697674 0,3709677419 0,3333333333
0,2884615385 0,0002786291 0,1927710843 0,0153374233 0,112665472 0,0278745645 0,2668213457 7,68990087717767E-06 0,5272727273 0,523255814 0,2580645161 0,3333333333
0,3076923077 0,0001393146 0,234939759 0,023006135 0,1589109197 0,1289198606 0,4385150812 7,98989701022759E-06 0,7272727273 0,3720930233 0,3548387097 0,5
0,2019230769 8,95593679098834E-05 0,1807228916 0,0122699387 0,1213364934 0,0801393728 0,2552204176 5,98992278989529E-06 0,8727272727 0,5813953488 0,4032258065 0,5
0,3461538462 0,0003681885 0,1927710843 0,0996932515 0,1271171744 0,0522648084 0,2505800464 9,08988283141035E-06 0,5454545455 0,2209302326 0,3870967742 0,1666666667
0,2884615385 0,0002786291 0,1927710843 0,0153374233 0,112665472 0,0278745645 0,2668213457 7,68990087717767E-06 0,5272727273 0,523255814 0,2580645161 0,3333333333
0,3557692308 0,0003383354 0,0843373494 0,1549079755 0,1328978554 0,0557491289 0,1995359629 8,78988669836043E-06 0,4545454545 0,1279069767 0,435483871 0,3333333333
0,3557692308 0,000248776 0,1927710843 0,1610429448 0,1039944505 0,0801393728 0,2552204176 9,08988283141035E-06 0,3909090909 0,1395348837 0,4032258065 0,5
0,5384615385 0,0002189229 0,1927710843 0,1549079755 0,0837620672 0,0418118467 0,2366589327 8,68988798734382E-06 0,1181818182 0,2325581395 0,4193548387 0,3333333333
0,3942307692 8,95593679098834E-05 0,1927710843 0,0153374233 0,1531302387 0,1567944251 0,3271461717 7,68990087717767E-06 0,5181818182 0,6279069767 0,2580645161 0,5
0,3942307692 8,95593679098834E-05 0,1927710843 0,0153374233 0,1531302387 0,1567944251 0,3271461717 7,68990087717767E-06 0,5181818182 0,6279069767 0,2580645161 0,5
0,4230769231 8,95593679098834E-05 0,1927710843 0,013803681 8,67102144632638E-05 0,0522648084 0,2134570766 0,9930000902 0,3818181818 0,4186046512 0,2419354839 0,3333333333
0,4326923077 8,95593679098834E-05 0,186746988 0,013803681 0,1415688768 0,1602787456 0,3341067285 7,08990861107804E-06 0,3636363636 0,4186046512 0,2258064516 0,5
0,4711538462 6,96572861521315E-05 0,1807228916 0,0153374233 0,1328978554 0,0940766551 0,2807424594 7,08990861107804E-06 0,4545454545 0,1860465116 0,2903225806 0,5
0,3942307692 8,95593679098834E-05 0,1927710843 0,0153374233 0,1531302387 0,1567944251 0,3271461717 7,68990087717767E-06 0,5181818182 0,6279069767 0,2580645161 0,5
0,3269230769 0,0001691677 0,1144578313 0,1134969325 0,1271171744 0,1707317073 0,3781902552 9,28988025344355E-06 0,4 0,2558139535 0,1935483871 0,3333333333
0,3269230769 0,0001592167 0,1144578313 0,1088957055 0,1300075149 0,1777003484 0,3874709977 8,68988798734382E-06 0,4090909091 0,1860465116 0,2419354839 0,3333333333
0,1442307692 0,0006766708 0,0180722892 0,032208589 0,1242268339 0,0871080139 0,1948955916 6,08992150091189E-06 0,5636363636 0,1860465116 0,1935483871 0,3333333333
0,2692307692 0,0001393146 0,3192771084 0,222392638 0,1502398983 0,0696864111 0,2946635731 1,14898518958091E-05 0,2 0,1511627907 0,2258064516 0,3333333333
0,2692307692 0,0001393146 0,3192771084 0,222392638 0,1502398983 0,0696864111 0,2946635731 1,14898518958091E-05 0,2 0,1511627907 0,2258064516 0,3333333333
0,4423076923 0,0001990208 0,2409638554 0,1273006135 0,1386785363 0,1080139373 0,3178654292 1,16898493178423E-05 0,6181818182 0,2790697674 0,2096774194 0,3333333333
0,2884615385 0,000238825 0,2048192771 0,0828220859 8,67102144632638E-05 0,0104529617 0,2784222738 8,1898944322608E-06 0,4272727273 0,2093023256 0,1774193548 0,3333333333
0,2788461538 0,0001592167 0,1987951807 0,1794478528 0,1328978554 0,1010452962 0,3155452436 1,11898557627593E-05 0,5818181818 0,2093023256 0,2419354839 0,3333333333
0,3461538462 9,95104087887593E-05 0,2168674699 0,1917177914 0,1618012602 0,243902439 0,3573085847 1,28898338500416E-05 0,6363636364 0,1511627907 0,1774193548 0,5
0,2115384615 7,96083270310074E-05 0,1807228916 0,0935582822 0,1242268339 0,1428571429 0,3341067285 7,98989701022759E-06 0,8272727273 0,2790697674 0,4193548387 0,3333333333
0,2788461538 0,0001592167 0,1987951807 0,1794478528 0,1328978554 0,1010452962 0,3155452436 1,11898557627593E-05 0,5818181818 0,2093023256 0,2419354839 0,3333333333
0,2884615385 0,0001990208 0,2108433735 0,0260736196 0,1213364934 0,0487804878 0,1763341067 0,00000349 0,4272727273 0,3953488372 0,7096774194 0,5
0,2307692308 0,0002587271 0,1807228916 0,1610429448 0,1357881958 0,0905923345 0,5290023202 1,0989858340726E-05 0,4181818182 0,3139534884 0,1129032258 0,3333333333
0,2115384615 0,0001890698 0,0903614458 0,013803681 0,1618012602 0,1149825784 0,2761020882 6,48991634497831E-06 0,3636363636 0,2674418605 0,1290322581 0,3333333333
0,2115384615 7,96083270310074E-05 0,1807228916 0,0935582822 0,1242268339 0,1428571429 0,3341067285 7,98989701022759E-06 0,8272727273 0,2790697674 0,4193548387 0,3333333333
0,2884615385 0,000238825 0,2048192771 0,0828220859 8,67102144632638E-05 0,0104529617 0,2784222738 8,1898944322608E-06 0,4272727273 0,2093023256 0,1774193548 0,3333333333
0,4519230769 0,0001592167 0,2831325301 0,2239263804 0,1646916007 0,1324041812 0,5220417633 1,33898274051246E-05 0,2727272727 0,511627907 0,1612903226 0,3333333333
0,4134615385 0,0001592167 0,1987951807 0,1472392638 0,1386785363 0,1533101045 0,3062645012 1,00898699415765E-05 0,4 0,3023255814 0,3709677419 0,5
0,3461538462 9,95104087887593E-05 0,2168674699 0,1917177914 0,1618012602 0,243902439 0,3573085847 1,28898338500416E-05 0,6363636364 0,1511627907 0,1774193548 0,5
0,375 0,0001492656 0,186746988 0,1549079755 0,1097751315 0,1986062718 0,4106728538 9,78987380852657E-06 0,3636363636 0,3837209302 0,2419354839 0,5
0,2596153846 0,0001393146 0,1506024096 0,2530674847 8,67102144632638E-05 0,1463414634 0,2993039443 1,29898325610582E-05 0,5272727273 0,1744186047 0,1290322581 0,3333333333
0,2596153846 0,0001393146 0,1506024096 0,2530674847 8,67102144632638E-05 0,1463414634 0,2993039443 1,29898325610582E-05 0,5272727273 0,1744186047 0,1290322581 0,3333333333
0,2596153846 0,0001393146 0,1506024096 0,2530674847 8,67102144632638E-05 0,1463414634 0,2993039443 1,29898325610582E-05 0,5272727273 0,1744186047 0,1290322581 0,3333333333
0,1826923077 0,000248776 0,0903614458 0,0199386503 8,67102144632638E-05 0,06271777 0,1948955916 6,2899189229451E-06 0,6 0,4651162791 0,3064516129 0,3333333333
0,375 0,0001492656 0,186746988 0,1549079755 0,1097751315 0,1986062718 0,4106728538 9,78987380852657E-06 0,3636363636 0,3837209302 0,2419354839 0,5
0,2596153846 0,0001393146 0,1506024096 0,2530674847 8,67102144632638E-05 0,1463414634 0,2993039443 1,29898325610582E-05 0,5272727273 0,1744186047 0,1290322581 0,3333333333
0,2884615385 0,0001194125 0,1626506024 0,009202454 0,0982137696 0,0592334495 0,1368909513 0,00000309 0,3818181818 0,1744186047 0,5967741935 0,1666666667
0,375 0,0001791187 0,1927710843 0,009202454 5,78068096421758E-05 0,0836236934 0,2505800464 0,9920001031 0,4454545455 0,3953488372 0,4516129032 0,3333333333
0,25 0,0001194125 0,1927710843 0,0383435583 0,118446153 0,0557491289 0,2714617169 4,2899447026128E-06 0,6454545455 0,2325581395 0,6451612903 0,5
0,4038461538 7,96083270310074E-05 0,2168674699 0,013803681 0,0953234291 0,0418118467 0,2621809745 6,98990990006144E-06 0,4363636364 0,1976744186 0,3709677419 0,1666666667
0,2884615385 0,0001691677 0,1626506024 0,1549079755 0,2196080698 0,1567944251 0,3364269142 9,58987638649337E-06 0,3 0,1860465116 0,1612903226 0,3333333333
0,375 0,0003084823 0,1686746988 0,0659509202 0,1011041101 0,118466899 0,2320185615 4,68993954667922E-06 0,4272727273 0,4186046512 0,6774193548 0,6666666667
0,2980769231 0,0001791187 0,1987951807 0,1840490798 0,1473495578 0,1986062718 0,3805104408 0,9970000387 0,6090909091 0,1860465116 0,3064516129 0,3333333333
0,2884615385 0,0001691677 0,1626506024 0,1549079755 0,2196080698 0,1567944251 0,3364269142 9,58987638649337E-06 0,3 0,1860465116 0,1612903226 0,3333333333
0,375 0,0003084823 0,1686746988 0,0659509202 0,1011041101 0,118466899 0,2320185615 4,68993954667922E-06 0,4272727273 0,4186046512 0,6774193548 0,6666666667
0,2115384615 0,0001990208 0,1325301205 0,1771472393 0,1386785363 0,1393728223 0,3573085847 8,58988927632722E-06 0,4363636364 0,2790697674 0,3387096774 0,3333333333
0,2596153846 0,0003482864 0,1686746988 0,1748466258 0,1618012602 0,0731707317 0,3828306265 1,14898518958091E-05 0,5363636364 0,3837209302 0,2096774194 0,3333333333
0,5096153846 0,000248776 0,2289156627 0,0168711656 0,1791433031 0,168989547 0,777262181 8,68988798734382E-06 0,3454545455 0,5581395349 0,2419354839 0,3333333333
0,2019230769 0,0004179437 0,0301204819 0,0306748466 0,1560205792 0,118466899 0,3178654292 7,68990087717767E-06 0,6454545455 0,3255813953 0,1935483871 0,5
0,2884615385 0,0001990208 0,234939759 0,0122699387 0,1039944505 0,0452961672 0,2459396752 4,68993954667922E-06 0,5 0,5813953488 0,5967741935 0,3333333333
0,3076923077 0,0002686781 0,1445783133 0,0199386503 5,78068096421758E-05 0,0662020906 0,313225058 5,18993310176235E-06 0,5727272727 0,1860465116 0,4838709677 0,3333333333
0,3173076923 0,0001393146 0,1927710843 0,25 0,1618012602 0,1637630662 0,3457076566 1,26898364280084E-05 0,5909090909 0,1860465116 0,2580645161 0,5
0,3173076923 0,0001393146 0,1927710843 0,25 0,1618012602 0,1637630662 0,3457076566 1,26898364280084E-05 0,5909090909 0,1860465116 0,2580645161 0,5
0,4326923077 0,0001592167 0,1626506024 0,023006135 2,89034048210879E-05 0,0696864111 0,3549883991 4,2899447026128E-06 0,2454545455 0,5348837209 0,6290322581 0,5
0,2884615385 0,0001791187 0,1927710843 0,0981595092 0,118446153 0,1254355401 0,252900232 6,78991247802812E-06 0,4818181818 0,3488372093 0,4516129032 0,5
0,3269230769 7,96083270310074E-05 0,156626506 0,0996932515 0,1560205792 0,1358885017 0,4988399072 9,48987767547676E-06 0,6 0,3837209302 0,3387096774 0,3333333333
0,3942307692 9,95104087887593E-05 0,2168674699 0,0812883436 0,1675819412 0,1010452962 0,2853828306 0,9940000773 0,4818181818 0,3488372093 0,4677419355 0,5
0,3269230769 7,96083270310074E-05 0,156626506 0,0996932515 0,1560205792 0,1358885017 0,4988399072 9,48987767547676E-06 0,6 0,3837209302 0,3387096774 0,3333333333
0,1634615385 0,0001592167 0,1927710843 0,1242331288 0,0001156136 0,0592334495 0,2157772622 0,9930000902 0,5 0,1046511628 0,3870967742 0,3333333333
0,3173076923 0,000248776 0,3855421687 0,1932515337 0,1618012602 0,0348432056 0,222737819 1,00898699415765E-05 0,3 0,1976744186 0,1935483871 0,3333333333
0,375 0,0001990208 0,2108433735 0,2254601227 0,1618012602 0,1010452962 0,2505800464 1,26898364280084E-05 0,5 0,3255813953 0,2580645161 0,3333333333
0,375 0,0001990208 0,2108433735 0,2254601227 0,1618012602 0,1010452962 0,2505800464 1,26898364280084E-05 0,5 0,3255813953 0,2580645161 0,3333333333
0,3557692308 0,0001791187 0,313253012 0,1932515337 0,1357881958 0,2160278746 0,3944315545 1,10898570517426E-05 0,3454545455 0,2790697674 0,1612903226 0,3333333333
0,2596153846 5,97062452732556E-05 0,1927710843 0,032208589 0,106884791 0,0557491289 0,1856148492 5,28993181277895E-06 0,6181818182 0,6046511628 0,564516129 0,6666666667
0,4230769231 0,0001293635 0,1927710843 0,1541411043 0,1531302387 0,1777003484 0,3155452436 1,00898699415765E-05 0,4090909091 0,3023255814 0,3548387097 0,5
0,3269230769 0,0001194125 0,186746988 0,1441717791 0,1560205792 0,1637630662 0,3619489559 0,9960000516 0,6181818182 0,2325581395 0,3064516129 0,5
0,3269230769 0,1143573618 0,1807228916 0,0950920245 0,1618012602 0,0836236934 0,222737819 8,2898931432774E-06 0,6545454545 0,2093023256 0,2580645161 0,5
0,25 0,0002089719 0,1204819277 0,2300613497 5,78068096421758E-05 0,06271777 0,3085846868 9,08988283141035E-06 0,3454545455 0,3720930233 0,4193548387 0,3333333333
0,3173076923 0,000248776 0,3855421687 0,1932515337 0,1618012602 0,0348432056 0,222737819 1,00898699415765E-05 0,3 0,1976744186 0,1935483871 0,3333333333
0,2884615385 0,0001592167 0,2048192771 0,0690184049 0,1097751315 0,1010452962 0,2088167053 4,98993567972914E-06 0,4727272727 0,2790697674 0,6129032258 0,5
0,3076923077 0,0001592167 0,2048192771 0,036809816 0,1011041101 0,118466899 0,2157772622 0,00000339 0,4181818182 0,2441860465 0,6774193548 0,5
0,375 0,0001990208 0,2108433735 0,2254601227 0,1618012602 0,1010452962 0,2505800464 1,26898364280084E-05 0,5 0,3255813953 0,2580645161 0,3333333333
0,3076923077 0,0001393146 0,1987951807 0,023006135 0,1502398983 0,0452961672 0,1554524362 0,9920001031 0,4363636364 0,2209302326 0,4193548387 0,5
0,3557692308 9,95104087887593E-05 0,234939759 0,0199386503 0,1560205792 0,0731707317 0,1902552204 6,98990990006144E-06 0,5 0,2674418605 0,3709677419 0,5
0,5769230769 0,0008458385 0,2710843373 0,1226993865 0,1502398983 0,1114982578 0,4129930394 1,2289841583942E-05 0,3636363636 0,4302325581 0,3548387097 0,1666666667
0,3846153846 0,0002089719 0,1987951807 0,125 0,1011041101 0,1080139373 0,3990719258 9,08988283141035E-06 0,3545454545 0,2790697674 0,435483871 0,3333333333
0,3942307692 0,0001990208 0,1927710843 0,0460122699 0,1097751315 0,0243902439 0,1554524362 0,991000116 0,3 0,1046511628 0,5967741935 0,1666666667
0,4519230769 0,0001691677 0,1626506024 0,0628834356 0,0895427481 0,1010452962 0,192575406 5,08993439074574E-06 0,2636363636 0,1279069767 0,6451612903 0,5
0,3461538462 9,95104087887593E-05 0,1626506024 0,0107361963 0,1386785363 0,0836236934 0,222737819 0,9930000902 0,7272727273 0,511627907 0,4193548387 0,5
0,2403846154 0,0001592167 0,2228915663 0,018404908 0,0895427481 0,0139372822 0,120649652 0,00000259 0,5272727273 0,1395348837 0,6774193548 0,1666666667
0,2115384615 0,000248776 0,2289156627 0,1395705521 5,78068096421758E-05 0,0940766551 0,2668213457 8,2898931432774E-06 0,6818181818 0,3023255814 0,4838709677 0,5
0,2884615385 0,0002885802 0,1686746988 0,0521472393 2,89034048210879E-05 0,0940766551 0,162412993 0,00000289 0,4636363636 0,2790697674 0,7096774194 0,6666666667
0,5865384615 0,0004079927 0,1385542169 0,027607362 0,2514018151 0,0592334495 0,2459396752 7,68990087717767E-06 0,0454545455 0,2558139535 0,2258064516 0,5
0,4519230769 0,0001691677 0,1626506024 0,0628834356 0,0895427481 0,1010452962 0,192575406 5,08993439074574E-06 0,2636363636 0,1279069767 0,6451612903 0,5
0,4423076923 0,0001393146 0,1686746988 0,2791411043 0,0808717267 0,1846689895 0,2807424594 0,9970000387 0,2181818182 0,1511627907 0,5806451613 0,3333333333
0,3076923077 0,0002686781 0,186746988 0,018404908 0,1993756865 0,0452961672 0,3549883991 7,28990603311125E-06 0,4181818182 0,2906976744 0,2258064516 0,3333333333
0,3076923077 0,0002686781 0,186746988 0,018404908 0,1993756865 0,0452961672 0,3549883991 7,28990603311125E-06 0,4181818182 0,2906976744 0,2258064516 0,3333333333
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,5104408353 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,5104408353 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,5104408353 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,5104408353 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,5104408353 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,2980769231 0,000238825 0,078313253 0,1104294479 0,1213364934 0,031358885 0,2505800464 0,9950000644 0,4636363636 0,1744186047 0,1935483871 0,3333333333
0,3653846154 0,000238825 0,3493975904 0,2476993865 8,67102144632638E-05 0,1428571429 0,3573085847 1,2789835139025E-05 0,3909090909 0,3720930233 0,1935483871 0,3333333333
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,5104408353 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,3461538462 0,0001094614 0,1807228916 0,1871165644 0,1531302387 0,1620209059 0,4709976798 1,14898518958091E-05 0,3818181818 0,3139534884 0,1774193548 0,6666666667
0,2980769231 0,000238825 0,078313253 0,1104294479 0,1213364934 0,031358885 0,2505800464 0,9950000644 0,4636363636 0,1744186047 0,1935483871 0,3333333333
0,2115384615 0,0002587271 0,1445783133 0,0736196319 0,0001156136 0,0731707317 0,2714617169 7,98989701022759E-06 0,4818181818 0,2558139535 0,1612903226 0,6666666667
0,3653846154 0,000238825 0,3493975904 0,2476993865 8,67102144632638E-05 0,1428571429 0,3573085847 1,2789835139025E-05 0,3909090909 0,3720930233 0,1935483871 0,3333333333
0,375 0,0001592167 0,186746988 0,0107361963 0,1357881958 0,1080139373 0,2250580046 0,9920001031 0,4545454545 0,3837209302 0,4516129032 0,5
0,4038461538 0,0002786291 0,2590361446 0,1457055215 0,1531302387 0,0940766551 0,3178654292 1,10898570517426E-05 0,6181818182 0,2790697674 0,2419354839 0,5
0,3461538462 0,0002089719 0,1506024096 0,0490797546 0,1271171744 0,0975609756 0,2436194896 0,991000116 0,3545454545 0,2093023256 0,4838709677 0,5
0,2692307692 0,000238825 0,1626506024 0,1579754601 0,118446153 0,1219512195 0,3178654292 9,18988154242695E-06 0,4727272727 0,2906976744 0,3225806452 0,3333333333
0,2403846154 0,0002189229 0,1445783133 0,0920245399 5,78068096421758E-05 0,1254355401 0,3062645012 0,9940000773 0,4545454545 0,2906976744 0,2419354839 0,3333333333
0,25 0,000248776 0,1445783133 0,1411042945 0,118446153 0,0940766551 0,2320185615 8,48989056531061E-06 0,5181818182 0,2906976744 0,3387096774 0,5
0,3557692308 9,95104087887593E-05 0,186746988 0,1702453988 0,1473495578 0,0766550523 0,1972157773 0,9960000516 0,4272727273 0,2558139535 0,2419354839 0,6666666667
0,2596153846 0,0003084823 0,4879518072 0,009202454 0,6271460778 0,0418118467 0,150812065 6,48991634497831E-06 0,3272727273 0,3604651163 0,2419354839 0,3333333333
0,2884615385 0,0001691677 0,1084337349 0,0122699387 0,1618012602 0,0383275261 0,2969837587 6,38991763396171E-06 0,3545454545 0,2325581395 0,2419354839 0,3333333333
0,25 9,95104087887593E-05 0,1927710843 0,1380368098 0,1502398983 0,0766550523 0,1879350348 9,18988154242695E-06 0,5727272727 0,3139534884 0,2258064516 0,5
0,3173076923 9,95104087887593E-05 0,1927710843 0,1779141104 0,1386785363 0,118466899 0,2691415313 9,58987638649337E-06 0,1818181818 0,3720930233 0,2258064516 0,5
0,3653846154 0,0001890698 0,2530120482 0,0306748466 0,1271171744 0,0940766551 0,2343387471 4,08994728057959E-06 0,5363636364 0,3372093023 0,7580645161 0,5
